submission_id,date_accident,heure_accident,region,type_accident,alcool
3142,2024-01-05,09:55,Plateaux,Collision,Oui
3143,2025-05-29,17:03,Lomé,Sortie de route,Oui
3144,2025-01-23,11:14,Maritime,Choc,Oui
3145,2025-12-31,12:39,Plateaux,Choc,Non
3146,2024-09-07,18:03,Kara,Choc,Non
3147,invalid-date,20:24,Kara,Renversement,Oui
3148,2025-08-13,07:17,Lomé,Sortie de route,Oui
3149,2025-01-04,06:38,Maritime,Sortie de route,Oui
3150,2025-06-20,14:58,Kara,Sortie de route,Non
3151,2024-07-29,06:10,Lomé,Sortie de route,Non
3152,2024-11-10,18:43,Lomé,Choc,Non
3153,2024-09-01,03:41,Centrale,Sortie de route,Non
3154,2025-05-24,19:01,Plateaux,Choc,Oui
3155,2025-09-12,22:44,,Collision,Non
3156,2024-09-16,22:14,Kara,Sortie de route,Oui
3157,,20:19,Plateaux,Renversement,Oui
3158,2025-09-08,00:40,Savanes,Choc,Oui
3159,2024-05-23,14:07,,Renversement,Non
3160,2024-09-10,,,Sortie de route,Non
3161,2025-08-29,13:31,Maritime,Sortie de route,Oui
3162,2024-04-09,19:42,Plateaux,Renversement,Non
3163,2024-10-27,08:37,Maritime,Choc,Oui
3164,2025-09-21,21:04,Maritime,Renversement,Oui
3165,2025-03-12,21:08,,Renversement,Non
3166,2025-05-18,05:13,Centrale,Collision,Non
3167,2024-07-21,19:55,Kara,Renversement,Oui
3168,32/13/2025,19:01,Plateaux,Renversement,Oui
3169,2024-05-26,19:17,Kara,Choc,Non
3170,2024-08-13,17:06,Centrale,Renversement,Oui
3171,2024-11-01,16:27,Savanes,Choc,Oui
3172,2024-02-02,07:12,Kara,Collision,Oui
3173,2024-09-30,13:11,,Collision,Non
3174,2024-09-24,02:14,,Sortie de route,Oui
3175,2025-02-17,08:14,,Choc,Oui
3176,2025-11-14,11:43,Lomé,Choc,Non
3177,2025-10-16,04:56,Lomé,Collision,Non
3178,2024-06-30,19:00,Kara,Sortie de route,Non
3179,2024-11-05,01:19,Kara,Collision,Non
3180,2024-09-20,18:26,Plateaux,Collision,Non
3181,2025-07-13,02:35,Kara,Choc,Non
3182,2025-08-28,13:49,Maritime,Choc,
3183,2024-02-16,09:55,Centrale,Choc,Non
3184,2024-01-01,12:24,Maritime,Collision,Oui
3185,2024-07-23,00:45,Centrale,Sortie de route,Non
3186,2024-02-01,21:46,Centrale,Sortie de route,Oui
3187,2025-06-17,13:35,Centrale,Choc,Oui
3188,2025-02-11,00:27,Plateaux,Choc,Oui
3189,2025-05-04,10:00,Savanes,Renversement,Oui
3190,2025-05-09,02:29,Lomé,Choc,
3191,2024-06-06,04:00,Centrale,Sortie de route,Oui
3192,2025-04-25,11:15,Lomé,Sortie de route,Non
3193,2024-11-28,02:39,Plateaux,Renversement,Non
3194,2025-11-21,12:13,Centrale,Renversement,Oui
3195,2024-09-11,12:38,Savanes,Renversement,Non
3196,2024-10-13,07:07,Kara,Sortie de route,Non
3197,2024-04-19,20:11,Kara,Choc,Non
3198,2024-01-18,04:26,Plateaux,Collision,Oui
3199,2025-10-11,03:43,Savanes,Sortie de route,Non
3200,2025-01-10,04:20,Savanes,Sortie de route,Oui
3201,2024-10-31,02:52,Savanes,Renversement,Oui
3202,invalid-date,05:06,Kara,Collision,Oui
3203,2024-09-29,21:03,Centrale,Choc,Non
3204,2024-02-02,abc,Plateaux,Choc,Non
3205,2024-12-08,09:49,Lomé,Sortie de route,Non
3206,2025-05-30,22:18,Plateaux,Choc,Non
3207,2025-08-19,00:20,Centrale,Choc,Non
3208,2025-08-12,09:07,,Renversement,Non
3209,invalid-date,13:56,Centrale,Choc,Non
3210,2024-10-05,21:01,Maritime,Sortie de route,Oui
3211,2025-07-24,00:09,Lomé,Renversement,Oui
3212,2024-10-24,12:22,Maritime,Renversement,Oui
3213,,08:42,Centrale,Sortie de route,Non
1252,2024-06-02,00:24,Maritime,Collision,Non
3215,2024-03-20,14:55,,Renversement,Oui
3216,2025-10-25,08:51,Savanes,Sortie de route,Oui
3217,2025-05-25,09:56,Lomé,Choc,Oui
3218,2025-05-28,17:05,Kara,Sortie de route,Oui
3219,2025-01-28,17:04,Maritime,Collision,Non
3220,2024-08-25,,Maritime,Renversement,Non
3221,invalid-date,11:43,Lomé,Choc,Oui
3222,2025-07-01,14:45,Lomé,Choc,Oui
3223,2024-07-15,99:99,,Collision,Oui
3224,2024-10-06,09:03,Kara,Sortie de route,Non
3225,2024-07-20,11:56,Kara,Renversement,
3226,2025-03-12,05:32,Kara,Sortie de route,Non
3227,2025-02-13,04:07,Kara,Sortie de route,Non
3228,2024-02-22,09:55,Plateaux,Renversement,Oui
3229,2025-02-26,06:17,Maritime,Renversement,Oui
3230,2025-02-08,22:29,Centrale,Choc,Oui
3231,2024-05-17,10:13,Lomé,Choc,Oui
3232,2025-11-01,18:44,,Renversement,Non
3233,2024-11-30,00:17,Centrale,Sortie de route,Oui
3234,2025-04-13,15:28,Maritime,Renversement,Non
3235,2025-06-23,11:26,,Renversement,Oui
3236,2024-09-05,18:13,Savanes,Collision,Non
3237,2025-06-25,14:45,Centrale,Renversement,Non
3238,2025-10-17,22:24,Savanes,Renversement,Oui
3239,2025-09-29,09:55,Savanes,Sortie de route,Non
3240,2025-10-15,10:55,Lomé,Choc,Oui
3241,2025-07-03,20:56,Plateaux,Sortie de route,Oui
3242,2025-01-21,12:00,Centrale,Collision,Non
3243,2024-04-28,15:28,Centrale,Collision,Oui
3244,2024-08-31,01:38,,Renversement,Oui
3245,2025-02-20,01:01,Lomé,Renversement,Non
3246,2024-07-16,21:21,Maritime,Choc,Non
3247,2024-06-02,20:52,Plateaux,Sortie de route,Oui
3248,2024-03-28,12:54,Maritime,Renversement,Non
3249,2025-09-02,00:55,Savanes,Renversement,Oui
3250,2024-04-16,16:02,Lomé,Choc,Oui
3251,2024-03-17,10:24,Lomé,Choc,Oui
3252,,14:06,Maritime,Sortie de route,Oui
3253,2025-04-03,13:22,Kara,Renversement,Oui
3254,2025-05-19,06:42,Plateaux,Renversement,Oui
3255,2024-07-05,11:06,Kara,Choc,Non
3256,2025-04-13,16:40,Savanes,Collision,Non
3257,2024-07-13,01:35,,Choc,Oui
3258,2025-03-09,01:03,Kara,Collision,Non
3259,2025-06-17,14:27,Maritime,Renversement,
2844,2024-12-31,12:00,Centrale,Renversement,Oui
3261,2024-10-12,16:46,Kara,Collision,Oui
3262,2024-07-25,13:04,Kara,Sortie de route,Oui
3263,2025-03-06,09:08,Savanes,Renversement,
3264,2025-01-18,09:26,,Sortie de route,Non
3265,2025-01-24,07:53,Savanes,Sortie de route,Oui
3266,2025-06-18,14:23,Savanes,Renversement,Non
3267,2025-03-13,21:18,Savanes,Sortie de route,
3268,2025-07-05,19:13,Centrale,Sortie de route,Non
3269,2025-12-06,20:44,,Sortie de route,Oui
3270,2025-06-06,,Savanes,Sortie de route,
3271,2025-04-20,16:09,Centrale,Choc,Non
3272,2025-02-24,12:43,Maritime,Sortie de route,Oui
3273,2025-01-16,04:18,Lomé,Choc,Non
3274,2024-05-25,10:59,Centrale,Renversement,Oui
3275,2025-06-12,01:28,Maritime,Renversement,Oui
3276,2024-08-23,02:54,Maritime,Renversement,Non
3277,2025-11-05,13:03,Savanes,Choc,Non
3278,2025-07-29,19:31,Centrale,Sortie de route,Non
3279,2024-08-25,03:09,Maritime,Collision,Oui
3280,2025-01-30,00:23,,Choc,Non
3281,2025-06-14,20:10,Plateaux,Collision,Oui
3282,2025-12-19,99:99,Centrale,Sortie de route,Oui
3283,2024-04-06,02:32,Centrale,Choc,Oui
3284,2024-12-01,01:03,Centrale,Sortie de route,Non
3285,2024-01-01,abc,Centrale,Renversement,Non
2281,2024-06-05,abc,Lomé,Collision,
3287,2025-02-02,03:16,Lomé,Choc,Non
3288,2025-05-27,09:45,Lomé,Choc,Oui
3289,2024-10-02,19:39,Savanes,Choc,Oui
3290,2024-09-16,12:21,,Choc,Oui
3291,2025-10-17,23:44,Kara,Sortie de route,Oui
3292,2024-06-11,19:26,Plateaux,Choc,Oui
3293,2024-06-30,09:37,Kara,Renversement,Non
3294,2024-01-06,10:11,Plateaux,Choc,Non
3295,2024-03-13,21:42,Savanes,Renversement,Oui
3296,2024-07-27,01:29,Centrale,Sortie de route,Oui
3297,2025-02-17,22:11,Plateaux,Collision,Oui
3298,2024-12-05,13:27,Lomé,Sortie de route,Oui
3299,2025-06-08,20:36,Centrale,Collision,Oui
3300,2024-05-02,23:51,,Collision,Non
3301,2025-01-25,17:13,Savanes,Renversement,Non
3302,2024-05-05,06:00,,Sortie de route,Oui
3303,2024-10-07,06:06,Plateaux,Sortie de route,Oui
3304,2024-08-05,00:24,Kara,Choc,Oui
3305,2025-04-27,18:08,Centrale,Collision,Oui
3306,2024-01-17,17:22,Maritime,Choc,Oui
3307,2025-06-05,04:37,Savanes,Choc,Non
3308,2024-06-22,02:58,Centrale,Collision,Non
3309,2025-07-13,00:13,Maritime,Collision,Non
3310,2025-11-13,06:16,Savanes,Collision,Oui
3311,2025-11-22,19:26,Centrale,Choc,Oui
3312,2025-06-19,06:13,Savanes,Renversement,Non
3313,2025-10-19,09:56,Kara,Choc,Oui
3314,2024-11-12,12:12,Plateaux,Sortie de route,Oui
3315,2024-07-21,01:29,Centrale,Choc,
3316,2024-12-27,04:11,Plateaux,Choc,Oui
3317,2024-01-27,11:14,Plateaux,Renversement,Oui
3318,2025-09-25,12:06,,Sortie de route,Non
3319,invalid-date,10:39,Centrale,Renversement,
3320,2024-10-18,04:00,Centrale,Renversement,Non
3321,2025-12-05,06:33,Plateaux,Collision,Oui
3322,2024-12-04,22:24,Kara,Collision,Oui
3323,2024-05-15,20:10,Savanes,Sortie de route,Non
3324,2025-01-15,99:99,Plateaux,Renversement,Oui
3325,2025-02-06,abc,Maritime,Renversement,Non
3326,2025-08-13,08:06,Savanes,Sortie de route,Non
3327,2025-06-11,06:27,Maritime,Collision,
3328,2024-04-16,07:02,Centrale,Renversement,Non
3329,2024-09-20,23:07,,Renversement,Non
3330,2025-04-08,08:20,Plateaux,Collision,Non
3331,2025-03-31,20:25,Centrale,Choc,Oui
3332,2025-12-30,19:38,,Sortie de route,Oui
3333,2024-04-28,00:05,Kara,Renversement,Non
3334,2024-04-28,12:38,Kara,Collision,Oui
3335,2024-03-26,11:20,Lomé,Collision,Non
3336,2025-04-14,03:00,Centrale,Renversement,Non
3337,2025-01-25,22:21,Maritime,Collision,Oui
3338,2024-08-22,13:26,Kara,Choc,Oui
3339,2024-10-29,01:40,Kara,Renversement,Oui
3340,2025-12-06,22:43,Plateaux,Choc,Non
3341,2024-05-31,18:26,Maritime,Sortie de route,Oui
3342,2025-03-28,21:13,Plateaux,Collision,Oui
3343,2025-11-07,17:12,Maritime,Collision,Oui
3344,2024-11-25,23:56,Maritime,Collision,Oui
3345,2024-02-27,09:13,,Sortie de route,Non
3346,2025-03-28,03:03,Kara,Collision,
3347,2025-05-14,01:18,Lomé,Sortie de route,Non
3348,2024-11-09,08:20,Maritime,Choc,Oui
3349,2024-09-03,15:55,,Choc,Non
3350,2024-10-17,06:19,Kara,Collision,Oui
3351,2025-03-29,12:38,Lomé,Choc,Non
3352,2025-10-22,23:38,Maritime,Sortie de route,Oui
3353,2024-06-19,08:35,Centrale,Choc,Oui
3354,2024-04-22,19:08,Savanes,Collision,Oui
3355,2025-10-10,09:14,Maritime,Sortie de route,Non
3356,2025-10-03,07:14,Lomé,Sortie de route,Non
3357,2025-12-23,07:47,Savanes,Sortie de route,Oui
3358,32/13/2025,07:39,Maritime,Sortie de route,Oui
3359,2025-06-19,08:43,Lomé,Choc,Non
3360,2025-07-06,23:03,Maritime,Sortie de route,Non
3361,2025-11-06,11:25,Maritime,Collision,Oui
3362,2025-03-13,02:41,Lomé,Choc,Oui
3363,2024-02-16,00:27,,Choc,Non
3364,2025-07-20,01:07,Maritime,Renversement,Oui
3365,2025-10-29,16:09,Lomé,Choc,Non
3366,2025-11-04,01:01,Maritime,Collision,Non
3367,2024-12-03,00:34,Plateaux,Sortie de route,Non
3368,2024-08-30,02:51,Plateaux,Renversement,Non
3369,2024-10-23,06:55,Kara,Choc,Oui
3370,2025-05-17,03:58,Lomé,Renversement,Oui
3371,2024-06-29,12:51,,Collision,Oui
3372,2025-06-28,02:14,Lomé,Sortie de route,Non
3373,2024-07-30,01:34,Savanes,Collision,Non
3374,2024-02-01,00:00,Lomé,Choc,Oui
3375,2025-06-17,04:18,Savanes,Renversement,Oui
3376,2024-06-12,21:46,Maritime,Renversement,Non
3377,2025-08-12,16:49,Lomé,Renversement,Oui
3378,2024-03-03,07:12,Lomé,Collision,Non
2733,2025-08-07,11:26,Maritime,Choc,Oui
3380,2024-02-13,01:47,Plateaux,Choc,
3381,2025-07-16,22:38,Savanes,Choc,Non
3382,2024-12-26,22:52,Centrale,Choc,Non
3383,2025-06-16,00:28,Centrale,Collision,Oui
3384,2025-07-26,03:31,Centrale,Sortie de route,
3385,2025-04-05,21:46,,Choc,Non
3386,2024-05-31,20:46,Plateaux,Choc,Oui
3387,2025-04-20,12:06,Centrale,Sortie de route,Oui
3388,2024-07-15,03:36,,Sortie de route,
3389,2025-07-30,04:20,Plateaux,Renversement,Non
3390,2025-10-13,01:12,,Collision,Oui
3391,2024-06-10,04:13,Plateaux,Renversement,Non
3392,2025-11-08,08:03,,Sortie de route,Non
3393,2024-05-21,10:35,,Choc,Non
3394,2025-11-30,17:35,Maritime,Choc,Non
3395,2024-11-14,17:40,Lomé,Choc,Non
3396,2025-05-30,02:24,Maritime,Renversement,Non
3397,2025-03-03,07:01,Savanes,Sortie de route,Non
3398,2025-02-09,99:99,Centrale,Sortie de route,Oui
3399,2025-08-27,20:05,Lomé,Choc,Non
3400,2024-04-14,04:06,Lomé,Collision,Non
578,2024-06-04,12:26,,Sortie de route,Oui
3402,32/13/2025,04:21,,Collision,Oui
3403,2025-06-07,14:02,Savanes,Renversement,Non
3404,2025-02-01,01:48,Centrale,Renversement,Oui
3405,2024-11-29,03:11,Kara,Collision,Oui
3406,2025-12-04,03:37,Lomé,Renversement,Oui
3407,2025-12-09,,Maritime,Choc,Oui
3408,2024-10-10,10:59,Plateaux,Choc,Oui
3409,2024-03-18,12:41,Lomé,Collision,Non
3410,2025-05-15,09:17,Maritime,Choc,Non
2224,2025-06-25,06:50,Plateaux,Choc,Non
3412,2025-09-10,08:01,Plateaux,Choc,Oui
3413,2025-01-14,08:39,Plateaux,Renversement,Non
3414,2025-12-13,09:56,Kara,Collision,Non
3415,2024-11-10,06:10,Lomé,Choc,Oui
3416,2024-01-14,02:39,Maritime,Choc,Oui
3417,2025-09-14,04:45,Lomé,Renversement,Oui
3418,2024-12-20,03:15,Plateaux,Choc,Non
2377,2025-11-23,11:47,Centrale,Collision,Oui
3420,2025-12-13,14:47,,Sortie de route,Oui
3421,2024-01-19,06:55,Lomé,Sortie de route,
374,2025-01-19,08:20,Plateaux,Sortie de route,Oui
3423,2024-11-21,16:13,Plateaux,Sortie de route,Oui
3424,2025-03-26,09:15,Maritime,Renversement,Non
3425,2025-06-11,21:39,Plateaux,Renversement,Non
3426,2024-02-07,19:13,,Choc,Oui
3427,2025-03-22,08:20,Lomé,Collision,Oui
3428,2025-04-30,00:34,Lomé,Choc,Non
3429,2024-08-17,04:11,Savanes,Sortie de route,Oui
3430,2024-06-28,12:15,Maritime,Sortie de route,Non
3431,2024-10-19,07:24,Plateaux,Collision,Non
3432,2024-02-06,13:16,Lomé,Choc,Non
3433,2024-07-24,22:43,Plateaux,Renversement,Non
3434,2024-07-11,00:36,Kara,Renversement,Oui
3435,2024-01-05,12:56,Kara,Renversement,Oui
3436,2024-01-14,20:32,Lomé,Renversement,Non
3437,2025-11-29,09:50,Kara,Choc,Oui
3438,2024-08-13,21:06,Kara,Renversement,Oui
3439,2024-08-04,04:36,Plateaux,Choc,Oui
3440,2024-10-10,02:46,Savanes,Collision,
3441,2024-06-25,14:19,Plateaux,Collision,
3442,2025-03-29,05:32,Plateaux,Renversement,Oui
3443,2024-07-15,16:56,Maritime,Renversement,Oui
3444,2025-07-02,17:35,Lomé,Collision,Non
3445,2024-06-24,03:38,Lomé,Renversement,Oui
3446,2024-09-05,13:51,Lomé,Renversement,Non
3447,2025-06-05,20:53,Centrale,Collision,Oui
1420,2024-10-08,10:04,Kara,Collision,Non
2563,2025-12-22,04:59,Savanes,Choc,Non
3450,2024-09-22,02:31,Centrale,Collision,Non
3451,2024-04-29,05:47,Kara,Sortie de route,Oui
3452,2025-03-23,23:06,Kara,Collision,Non
3453,2025-05-03,17:22,Centrale,Choc,Non
3454,2025-11-25,04:18,Savanes,Sortie de route,Non
3455,2024-08-15,23:02,Kara,Choc,Oui
3456,2025-01-01,10:32,Kara,Collision,Oui
3457,2024-12-04,09:58,Kara,Renversement,Oui
3458,2025-05-13,14:23,Savanes,Sortie de route,Oui
3459,2025-10-31,21:24,Maritime,Renversement,
3460,2024-10-05,03:32,Kara,Collision,Non
3461,2025-10-26,03:54,Savanes,Renversement,Oui
3462,2024-06-08,07:15,Centrale,Choc,Non
3463,2025-08-15,00:07,Plateaux,Collision,Oui
3464,2025-08-02,11:55,Savanes,Sortie de route,Oui
3465,2024-01-30,03:01,Savanes,Collision,Non
3466,2024-07-11,02:16,Kara,Renversement,Oui
3467,2024-05-30,13:28,Savanes,Sortie de route,Oui
3468,2024-11-14,11:56,Plateaux,Renversement,Non
3469,2024-11-29,07:31,Maritime,Renversement,Oui
3470,2024-10-28,11:10,Savanes,Sortie de route,Non
3471,2025-06-19,01:12,Centrale,Renversement,Oui
3472,2024-05-04,11:42,Centrale,Choc,Oui
2886,2025-09-06,17:37,Savanes,Sortie de route,Oui
3474,2024-11-09,13:37,Kara,Sortie de route,Oui
3475,2024-04-08,11:04,Savanes,Sortie de route,Non
3476,2025-04-24,99:99,Plateaux,Renversement,Oui
3477,2025-06-11,02:54,Centrale,Renversement,Non
3478,2025-06-12,05:32,Centrale,Choc,Oui
3479,2025-09-23,05:31,,Sortie de route,Non
3480,2025-09-28,11:49,,Renversement,Oui
3481,2025-09-23,06:50,Kara,Collision,Oui
3482,2024-09-26,23:40,Lomé,Renversement,Oui
3483,2024-10-04,08:38,Savanes,Sortie de route,Non
3484,2025-09-06,19:43,Kara,Choc,Non
3485,2025-10-03,18:51,Plateaux,Collision,Oui
3486,2024-11-10,07:31,Lomé,Collision,Oui
3487,2025-12-23,06:30,Savanes,Sortie de route,Non
3488,2024-07-23,09:15,Centrale,Collision,Oui
3489,2025-08-21,15:42,Lomé,Collision,Non
3490,2024-04-17,20:32,Lomé,Collision,Non
3491,2024-03-14,12:13,Centrale,Sortie de route,Non
3492,,,Kara,Sortie de route,Oui
3493,2025-09-17,16:47,Centrale,Collision,Oui
3494,2025-05-14,01:36,Maritime,Renversement,
3495,2024-01-21,,Kara,Renversement,Non
3496,2025-05-06,14:16,Kara,Renversement,Non
3497,2024-01-05,20:35,Plateaux,Sortie de route,Non
3498,2024-08-02,20:51,Plateaux,Renversement,Oui
3499,2025-09-19,11:42,Maritime,Choc,Non
3500,2025-10-26,04:48,Centrale,Sortie de route,Non
3501,2024-09-19,,Maritime,Choc,Oui
1104,2024-03-23,16:26,Lomé,Collision,Non
1571,2024-09-16,03:58,Plateaux,Collision,Non
3504,2024-11-24,20:48,Centrale,Renversement,Oui
3505,2024-08-11,01:11,Savanes,Sortie de route,Non
3506,2024-09-30,06:26,,Sortie de route,Non
3507,2025-11-05,15:41,Centrale,Collision,Non
3508,2025-06-06,11:32,Centrale,Collision,Oui
3509,2024-09-03,08:56,Savanes,Choc,Non
2567,2025-03-27,22:39,Kara,Collision,Non
3511,32/13/2025,10:34,,Choc,Non
3512,2024-03-12,01:30,,Renversement,Oui
3513,2025-06-06,99:99,Plateaux,Choc,Non
3514,2024-04-03,14:05,Centrale,Choc,Non
3515,2025-11-24,14:59,Plateaux,Choc,Non
3516,2024-02-01,22:17,Lomé,Renversement,Oui
3517,2024-08-18,18:55,Savanes,Choc,Oui
3518,2024-10-14,19:46,Centrale,Choc,Non
3519,2025-08-17,17:01,Lomé,Renversement,Non
3520,2024-09-11,05:18,Kara,Choc,
3521,2024-03-29,17:03,Lomé,Renversement,Non
3522,2024-02-05,07:12,Plateaux,Choc,Non
1760,2025-01-31,05:17,Centrale,Renversement,Oui
3524,2025-08-05,00:17,Maritime,Sortie de route,Oui
3525,2025-12-19,16:52,Maritime,Renversement,Non
3526,2025-12-22,23:13,Plateaux,Collision,Oui
3527,2025-02-08,12:59,Savanes,Choc,Oui
3528,2025-05-08,13:10,Savanes,Renversement,Oui
3529,2025-04-24,15:23,Kara,Collision,Oui
3530,2025-12-25,09:17,Maritime,Collision,Non
3531,2025-08-26,19:49,Savanes,Sortie de route,
3532,2024-10-25,06:58,Plateaux,Renversement,Non
3533,2025-06-21,99:99,Lomé,Collision,Oui
3534,2025-10-20,22:22,Savanes,Sortie de route,Non
3535,2025-06-29,20:12,Kara,Renversement,Non
41,2025-06-01,00:10,Savanes,Sortie de route,Non
3537,2024-04-23,07:32,Maritime,Collision,Oui
3538,2025-07-11,10:07,Savanes,Sortie de route,Oui
3539,32/13/2025,04:01,Plateaux,Sortie de route,Oui
3540,2025-05-14,10:08,Kara,Renversement,Oui
3541,2025-02-15,06:26,Maritime,Sortie de route,Non
3542,2024-07-10,17:47,Plateaux,Choc,Oui
3543,2024-08-13,06:14,Savanes,Choc,Oui
3544,2024-07-19,02:40,Maritime,Sortie de route,Non
3545,2024-08-16,13:35,Savanes,Renversement,Non
3546,2025-10-02,05:25,Centrale,Collision,Oui
3547,2024-03-02,09:39,Centrale,Renversement,Non
3548,2025-12-29,07:57,Kara,Sortie de route,
3549,2024-03-08,03:29,,Renversement,Non
3550,2024-03-14,03:56,Lomé,Renversement,Oui
3551,2024-06-29,11:23,Lomé,Collision,Non
3552,2024-08-06,00:22,Plateaux,Collision,Oui
3553,2024-10-21,04:27,Kara,Choc,Non
3554,2025-06-16,02:50,Plateaux,Choc,Oui
3555,2025-10-21,18:42,Plateaux,Renversement,Oui
3556,32/13/2025,06:06,Maritime,Choc,Non
3557,2025-02-16,23:58,,Collision,Oui
3558,2024-01-16,21:50,Savanes,Collision,Non
3559,2025-08-08,13:32,Kara,Choc,
3560,2025-08-17,22:35,Savanes,Renversement,Non
3561,2024-04-17,abc,Centrale,Renversement,Non
3562,2024-12-17,03:27,,Collision,Oui
3563,2024-01-20,22:41,Savanes,Choc,Non
3564,2025-11-27,03:05,,Choc,Oui
3565,2024-06-06,05:57,Kara,Choc,Oui
3566,2025-08-01,22:52,Plateaux,Renversement,Oui
3567,32/13/2025,21:22,Kara,Collision,Oui
3568,2024-12-27,06:15,Maritime,Collision,Non
3569,2024-07-19,15:22,Centrale,Collision,Non
3570,2024-05-28,08:43,Maritime,Renversement,Non
3571,2024-05-02,03:04,Kara,Renversement,Oui
3572,2025-06-15,01:50,Kara,Sortie de route,Non
3573,2024-01-06,21:45,Maritime,Renversement,Non
3574,2025-06-20,15:14,,Renversement,Oui
3575,2024-12-18,03:49,Lomé,Collision,Non
3576,2025-01-04,20:34,Savanes,Sortie de route,Oui
3577,2024-04-10,02:00,Kara,Renversement,Oui
3578,2025-09-28,18:31,Lomé,Sortie de route,
3579,2024-04-09,01:44,Savanes,Choc,Non
3580,2025-02-08,abc,,Collision,Oui
3581,2025-08-06,07:50,Centrale,Collision,Oui
3582,2024-10-25,23:16,Plateaux,Renversement,Oui
3583,2024-07-13,11:31,,Choc,Non
3584,2025-07-13,19:10,Maritime,Renversement,Non
3585,2024-02-08,20:59,Kara,Collision,Oui
3586,2025-04-22,05:12,Centrale,Choc,Oui
3587,2025-11-19,12:39,Centrale,Collision,Oui
3588,2025-11-22,19:03,Lomé,Choc,Oui
3589,2025-12-08,14:43,Centrale,Collision,Oui
3590,2024-12-01,23:31,Savanes,Sortie de route,
3591,2024-02-08,,Centrale,Renversement,Oui
3592,2024-09-21,21:07,Maritime,Renversement,
3593,2025-05-15,16:30,Plateaux,Sortie de route,Oui
3594,2024-10-13,20:18,Plateaux,Choc,Non
3595,2025-02-24,14:42,Plateaux,Renversement,Non
3596,2024-04-13,13:51,Lomé,Choc,Non
3597,2024-11-06,01:05,Plateaux,Sortie de route,Non
3598,2025-07-21,00:23,,Collision,Oui
3599,2025-11-01,21:39,Plateaux,Collision,Non
3600,2024-11-10,11:50,Maritime,Choc,Oui
3601,2025-03-18,13:43,Centrale,Sortie de route,Oui
3602,2025-04-17,11:42,Centrale,Sortie de route,Non
3603,2024-12-07,07:12,Savanes,Collision,Non
3604,2025-06-20,20:42,Centrale,Choc,Non
3605,2024-06-22,17:25,Plateaux,Renversement,Oui
3606,2024-01-04,01:30,Kara,Renversement,Oui
3607,2025-09-04,02:58,Centrale,Sortie de route,Non
3608,2025-12-28,,Plateaux,Collision,
3609,2025-11-09,05:20,Plateaux,Renversement,Non
3610,2025-08-26,15:25,Centrale,Sortie de route,Non
3611,2024-09-26,05:28,Lomé,Collision,Oui
3612,2024-07-19,22:43,,Renversement,Oui
3613,2024-05-29,22:51,Savanes,Sortie de route,Non
3614,2024-07-19,02:47,Plateaux,Renversement,Non
3615,2025-06-13,15:22,Centrale,Choc,Oui
3616,2024-08-29,17:43,Lomé,Choc,Oui
3617,2024-10-20,17:27,Kara,Choc,Oui
3618,2025-01-01,14:31,Maritime,Renversement,Oui
3619,2025-10-01,00:37,,Choc,
3620,2024-07-25,08:05,Centrale,Sortie de route,Oui
3621,2025-03-24,19:19,Savanes,Collision,Non
3622,2024-05-30,17:03,Plateaux,Sortie de route,Oui
3623,2025-06-28,11:27,Centrale,Choc,Oui
3624,2024-11-21,12:13,Plateaux,Renversement,Non
3625,2025-11-28,00:15,Kara,Choc,Non
3626,2024-07-27,03:02,Lomé,Renversement,Oui
3627,invalid-date,19:12,Kara,Choc,Oui
3628,2024-02-05,16:41,Savanes,Choc,Oui
3629,2025-08-22,01:18,Lomé,Sortie de route,Non
3630,2025-06-15,08:44,Savanes,Sortie de route,Oui
3631,2025-07-02,14:32,,Renversement,Oui
3632,2025-01-15,10:51,Lomé,Choc,Oui
3633,2025-07-08,19:23,Savanes,Choc,Oui
3634,2024-01-05,20:45,Lomé,Collision,Non
3635,2025-03-28,03:09,Lomé,Sortie de route,Oui
3636,2024-12-06,12:26,Savanes,Choc,Non
3637,2024-06-01,07:50,Centrale,Collision,Non
3638,2025-08-27,06:07,Plateaux,Choc,Oui
3639,2024-12-02,14:29,Lomé,Collision,Oui
3640,2024-01-19,07:58,Savanes,Renversement,Oui
3641,2025-09-06,06:09,Savanes,Renversement,Oui
3642,2025-12-25,05:14,,Renversement,Non
3643,2025-08-11,17:36,Kara,Collision,Non
3644,2025-10-30,12:43,Kara,Choc,Oui
3645,2025-06-19,21:21,Plateaux,Choc,Non
3646,2024-04-09,22:24,Centrale,Sortie de route,Non
3647,2024-04-27,16:53,Maritime,Renversement,
3648,2024-07-19,07:47,Kara,Collision,Oui
3649,2024-11-13,14:33,Kara,Sortie de route,Oui
3650,2024-05-02,08:14,,Choc,Oui
3651,2024-09-23,20:16,Lomé,Choc,Oui
3652,2024-01-30,22:01,Plateaux,Renversement,Oui
